time	x	y	pressure	tiltX	tiltY	azimuth	sidePressure	rotation
5.10884928	104	493	0	0	0	0	0	0
5.12617505	104	491	0	0	0	0	0	0
Pause
6.12617505	104	491	0	0	0	0	0	0
6.14350082	103	488	0	0	0	0	0	0
6.16082659	103	492	0	0	0	0	0	0
6.17815236	102	493	0	0	0	0	0	0
6.19547813	102	489	0	0	0	0	0	0
6.2128039	102	485	0	0	0	0	0	0
6.23012967	102	481	0	0	0	0	0	0
6.24745544	102	477	0	0	0	0	0	0
6.26478121	102	473	0	0	0	0	0	0
6.28210698	101	469	0	0	0	0	0	0
6.29943275	101	465	0	0	0	0	0	0
6.31675852	101	461	0	0	0	0	0	0
6.33408429	101	457	0	0	0	0	0	0
6.35141006	101	455	0	0	0	0	0	0
Pause
7.35141006	101	455	0	0	0	0	0	0
7.36873583	101	451	0	0	0	0	0	0
7.3860616	100	447	0	0	0	0	0	0
7.40338737	99	443	0	0	0	0	0	0
7.42071314	98	440	0	0	0	0	0	0
7.43803891	97	436	0	0	0	0	0	0
7.45536468	97	432	0	0	0	0	0	0
7.47269045	95	428	0	0	0	0	0	0
7.49001622	94	424	0	0	0	0	0	0
7.50734199	92	421	0	0	0	0	0	0
7.52466776	90	417	0	0	0	0	0	0
7.54199353	88	414	0	0	0	0	0	0
7.5593193	85	411	0	0	0	0	0	0
7.57664507	84	409	0	0	0	0	0	0
Pause
8.57664507	84	409	0	0	0	0	0	0
8.59397084	82	405	0	0	0	0	0	0
8.61129661	80	402	0	0	0	0	0	0
8.62862238	79	398	0	0	0	0	0	0
8.64594815	77	394	0	0	0	0	0	0
8.66327392	76	391	0	0	0	0	0	0
8.68059969	75	387	0	0	0	0	0	0
8.69792546	74	383	0	0	0	0	0	0
8.71525123	72	379	0	0	0	0	0	0
8.732577	70	376	0	0	0	0	0	0
8.74990277	69	372	0	0	0	0	0	0
8.76722854	68	368	0	0	0	0	0	0
8.78455431	68	364	0	0	0	0	0	0
8.80188008	68	362	0	0	0	0	0	0
Pause
9.80188008	68	362	0	0	0	0	0	0
9.81920585	67	358	0	0	0	0	0	0
9.83653162	67	354	0	0	0	0	0	0
9.85385739	67	350	0	0	0	0	0	0
9.87118316	67	346	0	0	0	0	0	0
9.88850893	68	342	0	0	0	0	0	0
9.9058347	68	338	0	0	0	0	0	0
9.92316047	68	334	0	0	0	0	0	0
9.94048624	68	330	0	0	0	0	0	0
9.95781201	69	328	0	0	0	0	0	0
9.97513778	69	324	0	0	0	0	0	0
9.99246355	70	320	0	0	0	0	0	0
10.00978932	71	316	0	0	0	0	0	0
10.02711509	71	314	0	0	0	0	0	0
Pause
11.02711509	71	314	0	0	0	0	0	0
11.04444086	72	311	0	0	0	0	0	0
11.06176663	74	307	0	0	0	0	0	0
11.0790924	75	303	0	0	0	0	0	0
11.09641817	76	299	0	0	0	0	0	0
11.11374394	78	296	0	0	0	0	0	0
11.13106971	78	292	0	0	0	0	0	0
11.14839548	79	289	0	0	0	0	0	0
11.16572125	81	285	0	0	0	0	0	0
11.18304702	83	282	0	0	0	0	0	0
11.20037279	84	278	0	0	0	0	0	0
11.21769856	86	274	0	0	0	0	0	0
11.23502433	88	271	0	0	0	0	0	0
11.2523501	89	269	0	0	0	0	0	0
Pause
12.2523501	89	269	0	0	0	0	0	0
12.26967587	91	266	0	0	0	0	0	0
12.28700164	92	262	0	0	0	0	0	0
12.30432741	94	258	0	0	0	0	0	0
12.32165318	97	256	0	0	0	0	0	0
12.33897895	98	252	0	0	0	0	0	0
12.35630472	100	248	0	0	0	0	0	0
12.37363049	102	245	0	0	0	0	0	0
12.39095626	105	243	0	0	0	0	0	0
12.40828203	106	239	0	0	0	0	0	0
12.4256078	108	238	0	0	0	0	0	0
12.44293357	108	236	0	0	0	0	0	0
12.46025934	110	234	0	0	0	0	0	0
12.47758511	111	232	0	0	0	0	0	0
Pause
13.47758511	111	232	0	0	0	0	0	0
13.49491088	113	228	0	0	0	0	0	0
13.51223665	116	227	0	0	0	0	0	0
13.52956242	118	223	0	0	0	0	0	0
13.54688819	120	219	0	0	0	0	0	0
13.56421396	123	216	0	0	0	0	0	0
13.58153973	126	214	0	0	0	0	0	0
13.5988655	127	211	0	0	0	0	0	0
13.61619127	129	207	0	0	0	0	0	0
13.63351704	132	204	0	0	0	0	0	0
13.65084281	134	201	0	0	0	0	0	0
13.66816858	137	198	0	0	0	0	0	0
13.68549435	140	195	0	0	0	0	0	0
13.70282012	142	194	0	0	0	0	0	0
Pause
14.70282012	142	194	0	0	0	0	0	0
14.72014589	145	191	0	0	0	0	0	0
14.73747166	147	188	0	0	0	0	0	0
14.75479743	150	185	0	0	0	0	0	0
14.7721232	152	182	0	0	0	0	0	0
14.78944897	155	179	0	0	0	0	0	0
14.80677474	158	177	0	0	0	0	0	0
14.82410051	161	174	0	0	0	0	0	0
14.84142628	164	171	0	0	0	0	0	0
14.85875205	167	169	0	0	0	0	0	0
14.87607782	170	166	0	0	0	0	0	0
14.89340359	174	164	0	0	0	0	0	0
14.91072936	177	161	0	0	0	0	0	0
14.92805513	178	160	0	0	0	0	0	0
Pause
15.92805513	178	160	0	0	0	0	0	0
15.9453809	181	157	0	0	0	0	0	0
15.96270667	184	155	0	0	0	0	0	0
15.98003244	187	152	0	0	0	0	0	0
15.99735821	190	149	0	0	0	0	0	0
16.01468398	193	147	0	0	0	0	0	0
16.03200975	196	144	0	0	0	0	0	0
16.04933552	199	142	0	0	0	0	0	0
16.06666129	202	139	0	0	0	0	0	0
16.08398706	206	137	0	0	0	0	0	0
16.10131283	209	134	0	0	0	0	0	0
16.1186386	212	132	0	0	0	0	0	0
16.13596437	215	130	0	0	0	0	0	0
16.15329014	217	129	0	0	0	0	0	0
Pause
17.15329014	217	129	0	0	0	0	0	0
17.17061591	220	126	0	0	0	0	0	0
17.18794168	224	124	0	0	0	0	0	0
17.20526745	227	122	0	0	0	0	0	0
17.22259322	230	120	0	0	0	0	0	0
17.23991899	234	117	0	0	0	0	0	0
17.25724476	237	115	0	0	0	0	0	0
17.27457053	240	113	0	0	0	0	0	0
17.2918963	244	111	0	0	0	0	0	0
17.30922207	247	109	0	0	0	0	0	0
17.32654784	251	107	0	0	0	0	0	0
17.34387361	254	104	0	0	0	0	0	0
17.36119938	257	102	0	0	0	0	0	0
17.37852515	259	101	0	0	0	0	0	0
Pause
18.37852515	259	101	0	0	0	0	0	0
18.39585092	263	99	0	0	0	0	0	0
18.41317669	266	97	0	0	0	0	0	0
18.43050246	269	95	0	0	0	0	0	0
18.44782823	273	93	0	0	0	0	0	0
18.465154	276	91	0	0	0	0	0	0
18.48247977	280	89	0	0	0	0	0	0
18.49980554	283	87	0	0	0	0	0	0
18.51713131	287	86	0	0	0	0	0	0
18.53445708	291	84	0	0	0	0	0	0
18.55178285	294	83	0	0	0	0	0	0
18.56910862	298	81	0	0	0	0	0	0
18.58643439	301	79	0	0	0	0	0	0
18.60376016	303	78	0	0	0	0	0	0
Pause
19.60376016	303	78	0	0	0	0	0	0
19.62108593	307	76	0	0	0	0	0	0
19.6384117	311	75	0	0	0	0	0	0
19.65573747	314	74	0	0	0	0	0	0
19.67306324	318	72	0	0	0	0	0	0
19.69038901	322	71	0	0	0	0	0	0
19.70771478	325	69	0	0	0	0	0	0
19.72504055	329	67	0	0	0	0	0	0
19.74236632	332	67	0	0	0	0	0	0
19.75969209	336	65	0	0	0	0	0	0
19.77701786	339	63	0	0	0	0	0	0
19.79434363	343	62	0	0	0	0	0	0
19.8116694	347	61	0	0	0	0	0	0
19.82899517	349	61	0	0	0	0	0	0
Pause
20.82899517	349	61	0	0	0	0	0	0
20.84632094	353	59	0	0	0	0	0	0
20.86364671	356	58	0	0	0	0	0	0
20.88097248	360	56	0	0	0	0	0	0
20.89829825	364	56	0	0	0	0	0	0
20.91562402	367	55	0	0	0	0	0	0
20.93294979	371	53	0	0	0	0	0	0
20.95027556	375	53	0	0	0	0	0	0
20.96760133	379	52	0	0	0	0	0	0
20.9849271	383	51	0	0	0	0	0	0
21.00225287	386	50	0	0	0	0	0	0
21.01957864	390	50	0	0	0	0	0	0
21.03690441	394	48	0	0	0	0	0	0
21.05423018	396	48	0	0	0	0	0	0
Pause
22.05423018	396	48	0	0	0	0	0	0
22.07155595	400	47	0	0	0	0	0	0
22.08888172	403	46	0	0	0	0	0	0
22.10620749	407	45	0	0	0	0	0	0
22.12353326	411	44	0	0	0	0	0	0
22.14085903	415	43	0	0	0	0	0	0
22.1581848	419	43	0	0	0	0	0	0
22.17551057	423	42	0	0	0	0	0	0
22.19283634	427	41	0	0	0	0	0	0
22.21016211	430	41	0	0	0	0	0	0
22.22748788	433	41	0	0	0	0	0	0
22.24481365	434	40	0	0	0	0	0	0
22.26213942	438	39	0	0	0	0	0	0
22.27946519	440	39	0	0	0	0	0	0
Pause
23.27946519	440	39	0	0	0	0	0	0
23.29679096	444	38	0	0	0	0	0	0
23.31411673	448	38	0	0	0	0	0	0
23.3314425	451	38	0	0	0	0	0	0
23.34876827	451	37	0	0	0	0	0	0
23.36609404	455	37	0	0	0	0	0	0
23.38341981	459	36	0	0	0	0	0	0
23.40074558	463	36	0	0	0	0	0	0
23.41807135	467	36	0	0	0	0	0	0
23.43539712	471	36	0	0	0	0	0	0
23.45272289	475	36	0	0	0	0	0	0
23.47004866	479	36	0	0	0	0	0	0
23.48737443	483	36	0	0	0	0	0	0
23.5047002	485	36	0	0	0	0	0	0
Pause
24.5047002	485	36	0	0	0	0	0	0
24.52202597	489	36	0	0	0	0	0	0
24.53935174	493	35	0	0	0	0	0	0
24.55667751	497	35	0	0	0	0	0	0
24.57400328	501	35	0	0	0	0	0	0
24.59132905	505	35	0	0	0	0	0	0
24.60865482	509	35	0	0	0	0	0	0
24.62598059	513	35	0	0	0	0	0	0
24.64330636	517	35	0	0	0	0	0	0
24.66063213	521	35	0	0	0	0	0	0
24.6779579	525	35	0	0	0	0	0	0
24.69528367	529	36	0	0	0	0	0	0
24.71260944	533	37	0	0	0	0	0	0
24.72993521	535	37	0	0	0	0	0	0
Pause
25.72993521	535	37	0	0	0	0	0	0
25.74726098	539	37	0	0	0	0	0	0
25.76458675	543	38	0	0	0	0	0	0
25.78191252	547	38	0	0	0	0	0	0
25.79923829	550	39	0	0	0	0	0	0
25.81656406	554	39	0	0	0	0	0	0
25.83388983	557	40	0	0	0	0	0	0
25.8512156	561	41	0	0	0	0	0	0
25.86854137	565	41	0	0	0	0	0	0
25.88586714	569	42	0	0	0	0	0	0
25.90319291	573	43	0	0	0	0	0	0
25.92051868	576	45	0	0	0	0	0	0
25.93784445	580	46	0	0	0	0	0	0
25.95517022	582	47	0	0	0	0	0	0
Pause
26.95517022	582	47	0	0	0	0	0	0
26.97249599	586	48	0	0	0	0	0	0
26.98982176	590	49	0	0	0	0	0	0
27.00714753	594	50	0	0	0	0	0	0
27.0244733	597	51	0	0	0	0	0	0
27.04179907	601	52	0	0	0	0	0	0
27.05912484	605	54	0	0	0	0	0	0
27.07645061	608	55	0	0	0	0	0	0
27.09377638	612	56	0	0	0	0	0	0
27.11110215	616	57	0	0	0	0	0	0
27.12842792	620	57	0	0	0	0	0	0
27.14575369	624	59	0	0	0	0	0	0
27.16307946	628	60	0	0	0	0	0	0
27.18040523	629	61	0	0	0	0	0	0
Pause
28.18040523	629	61	0	0	0	0	0	0
28.197731	633	62	0	0	0	0	0	0
28.21505677	636	64	0	0	0	0	0	0
28.23238254	640	66	0	0	0	0	0	0
28.24970831	644	66	0	0	0	0	0	0
28.26703408	646	68	0	0	0	0	0	0
28.28435985	648	70	0	0	0	0	0	0
28.30168562	652	71	0	0	0	0	0	0
28.31901139	655	73	0	0	0	0	0	0
28.33633716	659	75	0	0	0	0	0	0
28.35366293	662	77	0	0	0	0	0	0
28.3709887	666	79	0	0	0	0	0	0
28.38831447	669	81	0	0	0	0	0	0
28.40564024	671	83	0	0	0	0	0	0
Pause
29.40564024	671	83	0	0	0	0	0	0
29.42296601	673	86	0	0	0	0	0	0
29.44029178	676	86	0	0	0	0	0	0
29.45761755	678	88	0	0	0	0	0	0
29.47494332	681	89	0	0	0	0	0	0
29.49226909	685	92	0	0	0	0	0	0
29.50959486	688	94	0	0	0	0	0	0
29.52692063	690	97	0	0	0	0	0	0
29.5442464	692	99	0	0	0	0	0	0
29.56157217	696	101	0	0	0	0	0	0
29.57889794	699	103	0	0	0	0	0	0
29.59622371	701	106	0	0	0	0	0	0
29.61354948	704	109	0	0	0	0	0	0
29.63087525	705	111	0	0	0	0	0	0
Pause
30.63087525	705	111	0	0	0	0	0	0
30.64820102	707	114	0	0	0	0	0	0
30.66552679	710	118	0	0	0	0	0	0
30.68285256	713	120	0	0	0	0	0	0
30.70017833	715	123	0	0	0	0	0	0
30.7175041	718	126	0	0	0	0	0	0
30.73482987	721	129	0	0	0	0	0	0
30.75215564	724	132	0	0	0	0	0	0
30.76948141	726	135	0	0	0	0	0	0
30.78680718	728	138	0	0	0	0	0	0
30.80413295	729	142	0	0	0	0	0	0
30.82145872	730	146	0	0	0	0	0	0
30.83878449	729	150	0	0	0	0	0	0
30.85611026	728	152	0	0	0	0	0	0
Pause
31.85611026	728	152	0	0	0	0	0	0
31.87343603	726	156	0	0	0	0	0	0
31.8907618	725	159	0	0	0	0	0	0
31.90808757	724	163	0	0	0	0	0	0
31.92541334	724	167	0	0	0	0	0	0
31.94273911	724	171	0	0	0	0	0	0
31.96006488	723	175	0	0	0	0	0	0
31.97739065	722	179	0	0	0	0	0	0
31.99471642	720	182	0	0	0	0	0	0
32.01204219	718	186	0	0	0	0	0	0
32.02936796	716	190	0	0	0	0	0	0
32.04669373	716	193	0	0	0	0	0	0
32.0640195	719	194	0	0	0	0	0	0
32.08134527	722	194	0	0	0	0	0	0
Pause
33.08134527	722	194	0	0	0	0	0	0
33.09867104	724	195	0	0	0	0	0	0
33.11599681	727	195	0	0	0	0	0	0
33.13332258	729	196	0	0	0	0	0	0
33.15064835	733	196	0	0	0	0	0	0
33.16797412	736	198	0	0	0	0	0	0
33.18529989	740	200	0	0	0	0	0	0
33.20262566	744	200	0	0	0	0	0	0
33.21995143	748	201	0	0	0	0	0	0
33.2372772	752	202	0	0	0	0	0	0
33.25460297	754	203	0	0	0	0	0	0
33.27192874	758	205	0	0	0	0	0	0
33.28925451	762	205	0	0	0	0	0	0
33.30658028	764	205	0	0	0	0	0	0
Pause
34.30658028	764	205	0	0	0	0	0	0
34.32390605	767	206	0	0	0	0	0	0
34.34123182	771	207	0	0	0	0	0	0
34.35855759	775	208	0	0	0	0	0	0
34.37588336	779	209	0	0	0	0	0	0
34.39320913	782	212	0	0	0	0	0	0
34.4105349	786	212	0	0	0	0	0	0
34.42786067	789	214	0	0	0	0	0	0
34.44518644	793	216	0	0	0	0	0	0
34.46251221	796	218	0	0	0	0	0	0
34.47983798	800	218	0	0	0	0	0	0
34.49716375	804	220	0	0	0	0	0	0
34.51448952	808	222	0	0	0	0	0	0
34.53181529	809	222	0	0	0	0	0	0
Pause
35.53181529	809	222	0	0	0	0	0	0
35.54914106	813	224	0	0	0	0	0	0
35.56646683	816	226	0	0	0	0	0	0
35.5837926	820	227	0	0	0	0	0	0
35.60111837	824	228	0	0	0	0	0	0
35.61844414	827	230	0	0	0	0	0	0
35.63576991	831	232	0	0	0	0	0	0
35.65309568	835	234	0	0	0	0	0	0
35.67042145	838	235	0	0	0	0	0	0
35.68774722	841	237	0	0	0	0	0	0
35.70507299	845	238	0	0	0	0	0	0
35.72239876	848	239	0	0	0	0	0	0
35.73972453	849	242	0	0	0	0	0	0
35.7570503	851	243	0	0	0	0	0	0
Pause
36.7570503	851	243	0	0	0	0	0	0
36.77437607	855	244	0	0	0	0	0	0
36.79170184	858	246	0	0	0	0	0	0
36.80902761	862	248	0	0	0	0	0	0
36.82635338	864	250	0	0	0	0	0	0
36.84367915	867	251	0	0	0	0	0	0
36.86100492	870	253	0	0	0	0	0	0
36.87833069	874	255	0	0	0	0	0	0
36.89565646	877	257	0	0	0	0	0	0
36.91298223	880	259	0	0	0	0	0	0
36.930308	881	263	0	0	0	0	0	0
36.94763377	884	264	0	0	0	0	0	0
36.96495954	887	267	0	0	0	0	0	0
36.98228531	889	268	0	0	0	0	0	0
Pause
37.98228531	889	268	0	0	0	0	0	0
37.99961108	892	271	0	0	0	0	0	0
38.01693685	894	274	0	0	0	0	0	0
38.03426262	896	277	0	0	0	0	0	0
38.05158839	898	281	0	0	0	0	0	0
38.06891416	901	283	0	0	0	0	0	0
38.08623993	902	287	0	0	0	0	0	0
38.1035657	905	289	0	0	0	0	0	0
38.12089147	907	292	0	0	0	0	0	0
38.13821724	909	296	0	0	0	0	0	0
38.15554301	911	300	0	0	0	0	0	0
38.17286878	913	303	0	0	0	0	0	0
38.19019455	915	306	0	0	0	0	0	0
38.20752032	916	308	0	0	0	0	0	0
Pause
39.20752032	916	308	0	0	0	0	0	0
39.22484609	919	311	0	0	0	0	0	0
39.24217186	922	312	0	0	0	0	0	0
39.25949763	925	315	0	0	0	0	0	0
39.2768234	927	319	0	0	0	0	0	0
39.29414917	929	322	0	0	0	0	0	0
39.31147494	929	326	0	0	0	0	0	0
39.32880071	930	330	0	0	0	0	0	0
39.34612648	930	334	0	0	0	0	0	0
39.36345225	929	337	0	0	0	0	0	0
39.38077802	929	340	0	0	0	0	0	0
39.39810379	928	344	0	0	0	0	0	0
39.41542956	927	348	0	0	0	0	0	0
39.43275533	926	350	0	0	0	0	0	0
Pause
40.43275533	926	350	0	0	0	0	0	0
40.4500811	925	353	0	0	0	0	0	0
40.46740687	923	357	0	0	0	0	0	0
40.48473264	921	361	0	0	0	0	0	0
40.50205841	919	364	0	0	0	0	0	0
40.51938418	916	366	0	0	0	0	0	0
40.53670995	912	368	0	0	0	0	0	0
40.55403572	909	370	0	0	0	0	0	0
40.57136149	905	370	0	0	0	0	0	0
40.58868726	901	371	0	0	0	0	0	0
40.60601303	897	372	0	0	0	0	0	0
40.6233388	893	374	0	0	0	0	0	0
40.64066457	889	375	0	0	0	0	0	0
40.65799034	887	375	0	0	0	0	0	0
Pause
41.65799034	887	375	0	0	0	0	0	0
41.67531611	884	376	0	0	0	0	0	0
41.69264188	880	377	0	0	0	0	0	0
41.70996765	876	378	0	0	0	0	0	0
41.72729342	872	379	0	0	0	0	0	0
41.74461919	868	380	0	0	0	0	0	0
41.76194496	864	381	0	0	0	0	0	0
41.77927073	860	381	0	0	0	0	0	0
41.7965965	856	382	0	0	0	0	0	0
41.81392227	852	383	0	0	0	0	0	0
41.83124804	848	383	0	0	0	0	0	0
41.84857381	844	383	0	0	0	0	0	0
41.86589958	840	383	0	0	0	0	0	0
41.88322535	838	383	0	0	0	0	0	0
Pause
42.88322535	838	383	0	0	0	0	0	0
42.90055112	834	383	0	0	0	0	0	0
42.91787689	830	382	0	0	0	0	0	0
42.93520266	826	382	0	0	0	0	0	0
42.95252843	822	382	0	0	0	0	0	0
42.9698542	818	381	0	0	0	0	0	0
42.98717997	814	380	0	0	0	0	0	0
43.00450574	810	379	0	0	0	0	0	0
43.02183151	806	379	0	0	0	0	0	0
43.03915728	803	378	0	0	0	0	0	0
43.05648305	799	378	0	0	0	0	0	0
43.07380882	795	377	0	0	0	0	0	0
43.09113459	792	376	0	0	0	0	0	0
43.10846036	790	375	0	0	0	0	0	0
Pause
44.10846036	790	375	0	0	0	0	0	0
44.12578613	786	375	0	0	0	0	0	0
44.1431119	782	374	0	0	0	0	0	0
44.16043767	778	374	0	0	0	0	0	0
44.17776344	774	373	0	0	0	0	0	0
44.19508921	771	372	0	0	0	0	0	0
44.21241498	767	371	0	0	0	0	0	0
44.22974075	763	370	0	0	0	0	0	0
44.24706652	759	371	0	0	0	0	0	0
44.26439229	756	373	0	0	0	0	0	0
44.28171806	754	376	0	0	0	0	0	0
44.29904383	752	380	0	0	0	0	0	0
44.3163696	749	383	0	0	0	0	0	0
44.33369537	748	384	0	0	0	0	0	0
Pause
45.33369537	748	384	0	0	0	0	0	0
45.35102114	744	386	0	0	0	0	0	0
45.36834691	740	388	0	0	0	0	0	0
45.38567268	737	388	0	0	0	0	0	0
45.40299845	733	389	0	0	0	0	0	0
45.42032422	729	389	0	0	0	0	0	0
45.43764999	725	389	0	0	0	0	0	0
45.45497576	721	389	0	0	0	0	0	0
45.47230153	717	389	0	0	0	0	0	0
45.4896273	716	390	0	0	0	0	0	0
45.50695307	719	391	0	0	0	0	0	0
45.52427884	723	393	0	0	0	0	0	0
45.54160461	727	394	0	0	0	0	0	0
45.55893038	729	394	0	0	0	0	0	0
Pause
46.55893038	729	394	0	0	0	0	0	0
46.57625615	731	397	0	0	0	0	0	0
46.59358192	735	397	0	0	0	0	0	0
46.61090769	739	399	0	0	0	0	0	0
46.62823346	742	400	0	0	0	0	0	0
46.64555923	746	400	0	0	0	0	0	0
46.662885	750	401	0	0	0	0	0	0
46.68021077	754	403	0	0	0	0	0	0
46.69753654	757	404	0	0	0	0	0	0
46.71486231	761	406	0	0	0	0	0	0
46.73218808	764	407	0	0	0	0	0	0
46.74951385	768	408	0	0	0	0	0	0
46.76683962	772	410	0	0	0	0	0	0
46.78416539	774	410	0	0	0	0	0	0
Pause
47.78416539	774	410	0	0	0	0	0	0
47.80149116	778	411	0	0	0	0	0	0
47.81881693	781	413	0	0	0	0	0	0
47.8361427	784	415	0	0	0	0	0	0
47.85346847	788	417	0	0	0	0	0	0
47.87079424	792	417	0	0	0	0	0	0
47.88812001	795	419	0	0	0	0	0	0
47.90544578	799	421	0	0	0	0	0	0
47.92277155	802	422	0	0	0	0	0	0
47.94009732	806	424	0	0	0	0	0	0
47.95742309	810	425	0	0	0	0	0	0
47.97474886	814	426	0	0	0	0	0	0
47.99207463	817	428	0	0	0	0	0	0
48.0094004	819	429	0	0	0	0	0	0
Pause
49.0094004	819	429	0	0	0	0	0	0
49.02672617	823	431	0	0	0	0	0	0
49.04405194	826	433	0	0	0	0	0	0
49.06137771	829	435	0	0	0	0	0	0
49.07870348	832	437	0	0	0	0	0	0
49.09602925	835	440	0	0	0	0	0	0
49.11335502	839	441	0	0	0	0	0	0
49.13068079	842	442	0	0	0	0	0	0
49.14800656	846	444	0	0	0	0	0	0
49.16533233	849	447	0	0	0	0	0	0
49.1826581	852	449	0	0	0	0	0	0
49.19998387	854	453	0	0	0	0	0	0
49.21730964	857	455	0	0	0	0	0	0
49.23463541	859	456	0	0	0	0	0	0
Pause
50.23463541	859	456	0	0	0	0	0	0
50.25196118	862	459	0	0	0	0	0	0
50.26928695	865	461	0	0	0	0	0	0
50.28661272	868	464	0	0	0	0	0	0
50.30393849	871	467	0	0	0	0	0	0
50.32126426	873	470	0	0	0	0	0	0
50.33859003	876	473	0	0	0	0	0	0
50.3559158	878	476	0	0	0	0	0	0
50.37324157	879	480	0	0	0	0	0	0
50.39056734	883	482	0	0	0	0	0	0
50.40789311	885	485	0	0	0	0	0	0
50.42521888	887	488	0	0	0	0	0	0
50.44254465	890	492	0	0	0	0	0	0
50.45987042	891	493	0	0	0	0	0	0
Pause
51.45987042	891	493	0	0	0	0	0	0
51.47719619	893	497	0	0	0	0	0	0
51.49452196	895	500	0	0	0	0	0	0
51.51184773	896	504	0	0	0	0	0	0
51.5291735	898	507	0	0	0	0	0	0
51.54649927	901	510	0	0	0	0	0	0
51.56382504	903	513	0	0	0	0	0	0
51.58115081	904	517	0	0	0	0	0	0
51.59847658	905	521	0	0	0	0	0	0
51.61580235	908	523	0	0	0	0	0	0
51.63312812	910	526	0	0	0	0	0	0
51.65045389	911	530	0	0	0	0	0	0
51.66777966	914	533	0	0	0	0	0	0
51.68510543	915	534	0	0	0	0	0	0
Pause
52.68510543	915	534	0	0	0	0	0	0
52.7024312	917	538	0	0	0	0	0	0
52.71975697	919	540	0	0	0	0	0	0
52.73708274	922	543	0	0	0	0	0	0
52.75440851	924	546	0	0	0	0	0	0
52.77173428	926	550	0	0	0	0	0	0
52.78906005	927	554	0	0	0	0	0	0
52.80638582	927	558	0	0	0	0	0	0
52.82371159	926	562	0	0	0	0	0	0
52.84103736	924	565	0	0	0	0	0	0
52.85836313	921	568	0	0	0	0	0	0
52.8756889	918	571	0	0	0	0	0	0
52.89301467	915	574	0	0	0	0	0	0
52.91034044	915	576	0	0	0	0	0	0
Pause
53.91034044	915	576	0	0	0	0	0	0
53.92766621	913	579	0	0	0	0	0	0
53.94499198	912	583	0	0	0	0	0	0
53.96231775	911	587	0	0	0	0	0	0
53.97964352	910	591	0	0	0	0	0	0
53.99696929	907	594	0	0	0	0	0	0
54.01429506	904	597	0	0	0	0	0	0
54.03162083	900	597	0	0	0	0	0	0
54.0489466	897	598	0	0	0	0	0	0
54.06627237	896	600	0	0	0	0	0	0
54.08359814	892	600	0	0	0	0	0	0
54.10092391	893	599	0	0	0	0	0	0
54.11824968	894	598	0	0	0	0	0	0
54.13557545	892	598	0	0	0	0	0	0
Pause
55.13557545	892	598	0	0	0	0	0	0
55.15290122	888	598	0	0	0	0	0	0
55.17022699	884	598	0	0	0	0	0	0
55.18755276	880	598	0	0	0	0	0	0
55.20487853	876	597	0	0	0	0	0	0
55.2222043	872	597	0	0	0	0	0	0
55.23953007	868	596	0	0	0	0	0	0
55.25685584	864	596	0	0	0	0	0	0
55.27418161	860	595	0	0	0	0	0	0
55.29150738	856	595	0	0	0	0	0	0
55.30883315	852	595	0	0	0	0	0	0
55.32615892	850	594	0	0	0	0	0	0
55.34348469	849	594	0	0	0	0	0	0
55.36081046	847	594	0	0	0	0	0	0
Pause
56.36081046	847	594	0	0	0	0	0	0
56.37813623	843	594	0	0	0	0	0	0
56.395462	839	594	0	0	0	0	0	0
56.41278777	835	593	0	0	0	0	0	0
56.43011354	831	592	0	0	0	0	0	0
56.44743931	827	592	0	0	0	0	0	0
56.46476508	823	592	0	0	0	0	0	0
56.48209085	819	591	0	0	0	0	0	0
56.49941662	815	590	0	0	0	0	0	0
56.51674239	811	590	0	0	0	0	0	0
56.53406816	808	589	0	0	0	0	0	0
56.55139393	804	587	0	0	0	0	0	0
56.5687197	800	586	0	0	0	0	0	0
56.58604547	798	586	0	0	0	0	0	0
Pause
57.58604547	798	586	0	0	0	0	0	0
57.60337124	794	586	0	0	0	0	0	0
57.62069701	790	585	0	0	0	0	0	0
57.63802278	786	584	0	0	0	0	0	0
57.65534855	783	584	0	0	0	0	0	0
57.67267432	779	583	0	0	0	0	0	0
57.69000009	775	582	0	0	0	0	0	0
57.70732586	771	581	0	0	0	0	0	0
57.72465163	768	579	0	0	0	0	0	0
57.7419774	764	578	0	0	0	0	0	0
57.75930317	760	577	0	0	0	0	0	0
57.77662894	756	576	0	0	0	0	0	0
57.79395471	752	575	0	0	0	0	0	0
57.81128048	751	574	0	0	0	0	0	0
Pause
58.81128048	751	574	0	0	0	0	0	0
58.82860625	747	572	0	0	0	0	0	0
58.84593202	744	572	0	0	0	0	0	0
58.86325779	740	570	0	0	0	0	0	0
58.88058356	737	569	0	0	0	0	0	0
58.89790933	733	568	0	0	0	0	0	0
58.9152351	730	567	0	0	0	0	0	0
58.93256087	726	566	0	0	0	0	0	0
58.94988664	722	564	0	0	0	0	0	0
58.96721241	719	563	0	0	0	0	0	0
58.98453818	715	561	0	0	0	0	0	0
59.00186395	712	560	0	0	0	0	0	0
59.01918972	708	558	0	0	0	0	0	0
59.03651549	706	558	0	0	0	0	0	0
Pause
60.03651549	706	558	0	0	0	0	0	0
60.05384126	702	556	0	0	0	0	0	0
60.07116703	699	554	0	0	0	0	0	0
60.0884928	695	553	0	0	0	0	0	0
60.10581857	691	552	0	0	0	0	0	0
60.12314434	687	551	0	0	0	0	0	0
60.14047011	684	549	0	0	0	0	0	0
60.15779588	681	548	0	0	0	0	0	0
