time	x	y	pressure	tiltX	tiltY	azimuth	sidePressure	rotation
0.8670000000000007	-1	-1	0.0	-1	-1	-1	-1	-1	
0.8840000000000007	-1	-1	0.0	-1	-1	-1	-1	-1	
0.9010000000000007	-1	-1	0.0	-1	-1	-1	-1	-1	
0.9180000000000007	-1	-1	0.0	-1	-1	-1	-1	-1	
0.9350000000000007	-1	-1	0.0	-1	-1	-1	-1	-1	
0.9520000000000007	-1	-1	0.0	-1	-1	-1	-1	-1	
0.9690000000000007	-1	-1	0.0	-1	-1	-1	-1	-1	
0.9860000000000008	-1	-1	0.0	-1	-1	-1	-1	-1	
1.0030000000000008	-1	-1	0.0	-1	-1	-1	-1	-1	
1.0200000000000007	-1	-1	0.0	-1	-1	-1	-1	-1	
1.0370000000000006	-1	-1	0.0	-1	-1	-1	-1	-1	
1.0540000000000005	-1	-1	0.0	-1	-1	-1	-1	-1	
1.0710000000000004	-1	-1	0.0	-1	-1	-1	-1	-1	
1.0880000000000003	-1	-1	0.0	-1	-1	-1	-1	-1	
1.1050000000000002	-1	-1	0.0	-1	-1	-1	-1	-1	
1.122	-1	-1	0.0	-1	-1	-1	-1	-1	
1.139	-1	-1	0.0	-1	-1	-1	-1	-1	
1.156	-1	-1	0.0	-1	-1	-1	-1	-1	
1.1729999999999998	-1	-1	0.0	-1	-1	-1	-1	-1	
1.1899999999999997	-1	-1	0.0	-1	-1	-1	-1	-1	
1.2069999999999996	-1	-1	0.0	-1	-1	-1	-1	-1	
1.2239999999999995	-1	-1	0.0	-1	-1	-1	-1	-1	
1.2409999999999994	-1	-1	0.0	-1	-1	-1	-1	-1	
1.2579999999999993	-1	-1	0.0	-1	-1	-1	-1	-1	
1.2749999999999992	-1	-1	0.0	-1	-1	-1	-1	-1	
1.2919999999999991	-1	-1	0.0	-1	-1	-1	-1	-1	
1.308999999999999	-1	-1	0.0	-1	-1	-1	-1	-1	
1.325999999999999	-1	-1	0.0	-1	-1	-1	-1	-1	
1.3429999999999989	-1	-1	0.0	-1	-1	-1	-1	-1	
1.3599999999999988	-1	-1	0.0	-1	-1	-1	-1	-1	
1.3769999999999987	-1	-1	0.0	-1	-1	-1	-1	-1	
1.3939999999999986	-1	-1	0.0	-1	-1	-1	-1	-1	
1.4109999999999985	-1	-1	0.0	-1	-1	-1	-1	-1	
1.4279999999999984	-1	-1	0.0	-1	-1	-1	-1	-1	
1.4449999999999983	-1	-1	0.0	-1	-1	-1	-1	-1	
1.4619999999999982	-1	-1	0.0	-1	-1	-1	-1	-1	
1.478999999999998	-1	-1	0.0	-1	-1	-1	-1	-1	
1.495999999999998	-1	-1	0.0	-1	-1	-1	-1	-1	
1.512999999999998	-1	-1	0.0	-1	-1	-1	-1	-1	
1.5299999999999978	-1	-1	0.0	-1	-1	-1	-1	-1	
1.5469999999999977	-1	-1	0.0	-1	-1	-1	-1	-1	
1.5639999999999976	-1	-1	0.0	-1	-1	-1	-1	-1	
1.5809999999999975	-1	-1	0.0	-1	-1	-1	-1	-1	
1.5979999999999974	-1	-1	0.0	-1	-1	-1	-1	-1	
1.6149999999999973	-1	-1	0.0	-1	-1	-1	-1	-1	
1.6319999999999972	-1	-1	0.0	-1	-1	-1	-1	-1	
1.6489999999999971	-1	-1	0.0	-1	-1	-1	-1	-1	
1.665999999999997	-1	-1	0.0	-1	-1	-1	-1	-1	
1.682999999999997	-1	-1	0.0	-1	-1	-1	-1	-1	
1.6999999999999968	-1	-1	0.0	-1	-1	-1	-1	-1	
1.7169999999999968	-1	-1	0.0	-1	-1	-1	-1	-1	
1.7339999999999967	-1	-1	0.0	-1	-1	-1	-1	-1	
1.7509999999999966	-1	-1	0.0	-1	-1	-1	-1	-1	
1.7679999999999965	-1	-1	0.0	-1	-1	-1	-1	-1	
1.7849999999999964	-1	-1	0.0	-1	-1	-1	-1	-1	
1.8019999999999963	-1	-1	0.0	-1	-1	-1	-1	-1	
1.8189999999999962	-1	-1	0.0	-1	-1	-1	-1	-1	
1.835999999999996	-1	-1	0.0	-1	-1	-1	-1	-1	
1.852999999999996	-1	-1	0.0	-1	-1	-1	-1	-1	
1.8699999999999959	-1	-1	0.0	-1	-1	-1	-1	-1	
1.8869999999999958	-1	-1	0.0	-1	-1	-1	-1	-1	
1.9039999999999957	-1	-1	0.0	-1	-1	-1	-1	-1	
1.9209999999999956	-1	-1	0.0	-1	-1	-1	-1	-1	
1.9379999999999955	-1	-1	0.0	-1	-1	-1	-1	-1	
cluster: 0

1.9549999999999954	277.0	765.0	0.01904326	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
1.9719999999999953	276.0	766.0	0.021972992	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
1.9889999999999952	275.0	767.0	0.029297322	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.0059999999999953	274.0	769.0	0.031738766	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.0229999999999952	273.0	771.0	0.03369192	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.039999999999995	272.0	773.0	0.03759823	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.056999999999995	269.0	778.0	0.042481117	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.073999999999995	267.0	781.0	0.047852293	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.090999999999995	265.0	785.0	0.051758602	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.1079999999999948	262.0	791.0	0.05273518	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.1249999999999947	260.0	795.0	0.05322347	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.1419999999999946	258.0	800.0	0.053711757	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.1589999999999945	255.0	807.0	0.053711757	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.1759999999999944	253.0	811.0	0.054200045999999995	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.1929999999999943	251.0	815.0	0.05615319999999999	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.209999999999994	248.0	822.0	0.057618067	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.226999999999994	247.0	827.0	0.058594644	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.243999999999994	245.0	832.0	0.060547800000000006	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.260999999999994	243.0	839.0	0.06298924	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.277999999999994	241.0	844.0	0.065918975	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.2949999999999937	239.0	849.0	0.07083238	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.3119999999999936	237.0	856.0	0.072785534	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.3289999999999935	235.0	860.0	0.0742504	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	
2.3459999999999934	233.0	865.0	0.07473869	1.0471953999999999	0.9774142	0.7079764000000001	0.0	0.0	
2.3629999999999933	231.0	872.0	0.07522698	1.0471953999999999	0.94250655	0.6715048000000001	0.0	0.0	
2.3799999999999932	230.0	877.0	0.07571526599999999	1.0471953999999999	0.9075989	0.63643706	0.0	0.0	
2.396999999999993	228.0	883.0	0.076203555	1.0471953999999999	0.9075989	0.63643706	0.0	0.0	
2.413999999999993	228.0	885.0	0.07815671	1.0471953999999999	0.8377836	0.5701984	0.0	0.0	
2.430999999999993	227.0	891.0	0.078645	1.0471953999999999	0.8377836	0.5701984	0.0	0.0	
2.447999999999993	226.0	895.0	0.07913329	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	
2.4649999999999928	225.0	899.0	0.08059815	1.0471953999999999	0.7679683	0.5086362	0.0	0.0	
2.4819999999999927	223.0	905.0	0.08206302	1.0471953999999999	0.7679683	0.5086362	0.0	0.0	
2.4989999999999926	223.0	909.0	0.083527885	1.0471953999999999	0.73306066	0.47942045	0.0	0.0	
2.5159999999999925	222.0	913.0	0.083527885	1.0471953999999999	0.698153	0.45115286	0.0	0.0	
2.5329999999999924	221.0	920.0	0.08450446	1.0471953999999999	0.6632454000000001	0.42376542	0.0	0.0	
2.5499999999999923	220.0	924.0	0.08548104	1.0471953999999999	0.6283377	0.39719307	0.0	0.0	
2.566999999999992	219.0	929.0	0.087434195	1.0471953999999999	0.59343004	0.37137407	0.0	0.0	
2.583999999999992	218.0	935.0	0.08841077	1.0471953999999999	0.5585224	0.34624940000000004	0.0	0.0	
2.600999999999992	217.0	940.0	0.08938735	1.0471953999999999	0.5585224	0.34624940000000004	0.0	0.0	
2.617999999999992	217.0	945.0	0.091340505	1.0471953999999999	0.4887071	0.2978619	0.0	0.0	
2.634999999999992	216.0	952.0	0.09231708	1.0471953999999999	0.4887071	0.2978619	0.0	0.0	
2.6519999999999917	216.0	957.0	0.09280537	1.0471953999999999	0.45379946	0.2744953	0.0	0.0	
2.6689999999999916	215.0	963.0	0.09329366	1.0471953999999999	0.4188918	0.25161505	0.0	0.0	
2.6859999999999915	214.0	971.0	0.09329366	1.0471953999999999	0.38398415	0.22917534	0.0	0.0	
2.7029999999999914	214.0	976.0	0.09378195	1.0471953999999999	0.3490765	0.20713232	0.0	0.0	
2.7199999999999913	214.0	981.0	0.09378195	1.0471953999999999	0.2792612	0.16407043	0.0	0.0	
2.736999999999991	214.0	990.0	0.09427024	1.0471953999999999	0.24435355	0.14297265	0.0	0.0	
2.753999999999991	213.0	996.0	0.09427024	1.0471953999999999	0.2094459	0.12211342	0.0	0.0	
2.770999999999991	213.0	1001.0	0.094758525	1.0471953999999999	0.1396306	0.0809668	0.0	0.0	
2.787999999999991	213.0	1008.0	0.094758525	1.0471953999999999	0.10472295	0.06060979	0.0	0.0	
2.804999999999991	213.0	1013.0	0.094758525	1.0471953999999999	0.0698153	0.040351782	0.0	0.0	
2.8219999999999907	213.0	1018.0	0.095246814	1.0471953999999999	-0.0	0.0	0.0	0.0	
2.8389999999999906	213.0	1023.0	0.095246814	1.0471953999999999	-0.0	0.0	0.0	0.0	
2.8559999999999905	213.0	1031.0	0.095246814	1.0471953999999999	-0.0	0.0	0.0	0.0	
2.8729999999999905	213.0	1035.0	0.09573510000000002	1.0471953999999999	-0.06978121400000001	-0.040332038	0.0	0.0	
2.8899999999999904	213.0	1043.0	0.09573510000000002	1.0471953999999999	-0.06978121400000001	-0.040332038	0.0	0.0	
2.9069999999999903	214.0	1047.0	0.09573510000000002	1.0471953999999999	-0.10468886	-0.060589965	0.0	0.0	
2.92399999999999	214.0	1052.0	0.09573510000000002	1.0471953999999999	-0.13959649999999998	-0.080946855	0.0	0.0	
2.94099999999999	215.0	1056.0	0.09573510000000002	1.0471953999999999	-0.17450416	-0.10143646	0.0	0.0	
2.95799999999999	215.0	1063.0	0.09573510000000002	1.0471953999999999	-0.20941181	-0.12209316	0.0	0.0	
2.97499999999999	215.0	1068.0	0.09573510000000002	1.0471953999999999	-0.27922709999999995	-0.16404969	0.0	0.0	
2.99199999999999	216.0	1075.0	0.09573510000000002	1.0471953999999999	-0.31413478	-0.18542306	0.0	0.0	
3.0089999999999897	216.0	1080.0	0.09622339	1.0471953999999999	-0.34904242	-0.20711097	0.0	0.0	
3.0259999999999896	216.0	1085.0	0.09573510000000002	1.0471953999999999	-0.38395005	-0.22915362	0.0	0.0	
3.0429999999999895	217.0	1089.0	0.09622339	1.0471953999999999	-0.41885772	-0.25159296	0.0	0.0	
3.0599999999999894	217.0	1095.0	0.09573510000000002	1.0471953999999999	-0.45376536	-0.2744727	0.0	0.0	
3.0769999999999893	218.0	1099.0	0.09573510000000002	1.0471953999999999	-0.48867299999999997	-0.29783884	0.0	0.0	
3.093999999999989	218.0	1103.0	0.09573510000000002	1.0471953999999999	-0.5235807	-0.32173946	0.0	0.0	
3.110999999999989	219.0	1109.0	0.09573510000000002	1.0471953999999999	-0.5584883	-0.34622517	0.0	0.0	
3.127999999999989	219.0	1113.0	0.09573510000000002	1.0471953999999999	-0.6283036	-0.3971675	0.0	0.0	
3.144999999999989	220.0	1117.0	0.09573510000000002	1.0471953999999999	-0.6632113000000001	-0.42373908	0.0	0.0	
3.161999999999989	221.0	1122.0	0.09573510000000002	1.0471953999999999	-0.6981189	-0.4511257000000001	0.0	0.0	
3.1789999999999887	221.0	1125.0	0.09573510000000002	1.0471953999999999	-0.80284184	-0.5388409000000001	0.0	0.0	
3.1959999999999886	222.0	1131.0	0.09573510000000002	1.0471953999999999	-0.8726572	-0.6026621999999999	0.0	0.0	
3.2129999999999885	223.0	1135.0	0.09622339	1.0471953999999999	-0.9075648000000001	-0.6364035	0.0	0.0	
3.2299999999999884	224.0	1139.0	0.09622339	1.0471953999999999	-0.94247246	-0.67146987	0.0	0.0	
3.2469999999999883	225.0	1144.0	0.09573510000000002	1.0471953999999999	-0.9773801	-0.7079401	0.0	0.0	
3.2639999999999882	226.0	1150.0	0.09573510000000002	1.0471953999999999	-0.9773801	-0.7079401	0.0	0.0	
3.280999999999988	227.0	1154.0	0.09573510000000002	1.0471953999999999	-0.9773801	-0.7079401	0.0	0.0	
3.297999999999988	227.0	1157.0	0.09622339	1.0471953999999999	-0.9075648000000001	-0.6364035	0.0	0.0	
3.314999999999988	228.0	1162.0	0.09573510000000002	1.0471953999999999	-0.8726572	-0.6026621999999999	0.0	0.0	
3.331999999999988	229.0	1166.0	0.095246814	1.0471953999999999	-0.8726572	-0.6026621999999999	0.0	0.0	
3.3489999999999878	230.0	1169.0	0.094758525	1.0471953999999999	-0.83774954	-0.5701673	0.0	0.0	
3.3659999999999877	230.0	1173.0	0.094758525	1.0471953999999999	-0.83774954	-0.5701673	0.0	0.0	
3.3829999999999876	231.0	1175.0	0.08792248	1.0471953999999999	-0.8726572	-0.6026621999999999	0.0	0.0	
3.3999999999999875	231.0	1176.0	0.07180896	1.0471953999999999	-0.9075648000000001	-0.6364035	0.0	0.0	
3.4169999999999874	231.0	1177.0	0.043945983	1.0471953999999999	-0.9075648000000001	-0.6364035	0.0	0.0	
3.4339999999999873	231.0	1176.0	0.019531548	1.0471953999999999	-0.9075648000000001	-0.6364035	0.0	0.0	
cluster: 0

3.450999999999987	-1	-1	0.0	-1	-1	-1	-1	-1	
3.467999999999987	-1	-1	0.0	-1	-1	-1	-1	-1	
3.484999999999987	-1	-1	0.0	-1	-1	-1	-1	-1	
3.501999999999987	-1	-1	0.0	-1	-1	-1	-1	-1	
3.518999999999987	-1	-1	0.0	-1	-1	-1	-1	-1	
3.5359999999999867	-1	-1	0.0	-1	-1	-1	-1	-1	
3.5529999999999866	-1	-1	0.0	-1	-1	-1	-1	-1	
3.5699999999999865	-1	-1	0.0	-1	-1	-1	-1	-1	
3.5869999999999864	-1	-1	0.0	-1	-1	-1	-1	-1	
3.6039999999999863	-1	-1	0.0	-1	-1	-1	-1	-1	
3.6209999999999862	-1	-1	0.0	-1	-1	-1	-1	-1	
3.637999999999986	-1	-1	0.0	-1	-1	-1	-1	-1	
3.654999999999986	-1	-1	0.0	-1	-1	-1	-1	-1	
3.671999999999986	-1	-1	0.0	-1	-1	-1	-1	-1	
3.688999999999986	-1	-1	0.0	-1	-1	-1	-1	-1	
3.7059999999999858	-1	-1	0.0	-1	-1	-1	-1	-1	
3.7229999999999857	-1	-1	0.0	-1	-1	-1	-1	-1	
3.7399999999999856	-1	-1	0.0	-1	-1	-1	-1	-1	
3.7569999999999855	-1	-1	0.0	-1	-1	-1	-1	-1	
3.7739999999999854	-1	-1	0.0	-1	-1	-1	-1	-1	
3.7909999999999853	-1	-1	0.0	-1	-1	-1	-1	-1	
3.807999999999985	-1	-1	0.0	-1	-1	-1	-1	-1	
3.824999999999985	-1	-1	0.0	-1	-1	-1	-1	-1	
3.841999999999985	-1	-1	0.0	-1	-1	-1	-1	-1	
3.858999999999985	-1	-1	0.0	-1	-1	-1	-1	-1	
3.875999999999985	-1	-1	0.0	-1	-1	-1	-1	-1	
3.8929999999999847	-1	-1	0.0	-1	-1	-1	-1	-1	
3.9099999999999846	-1	-1	0.0	-1	-1	-1	-1	-1	
3.9269999999999845	-1	-1	0.0	-1	-1	-1	-1	-1	
3.9439999999999844	-1	-1	0.0	-1	-1	-1	-1	-1	
3.9609999999999843	-1	-1	0.0	-1	-1	-1	-1	-1	
3.977999999999984	-1	-1	0.0	-1	-1	-1	-1	-1	
3.994999999999984	-1	-1	0.0	-1	-1	-1	-1	-1	
4.0119999999999845	-1	-1	0.0	-1	-1	-1	-1	-1	
4.028999999999985	-1	-1	0.0	-1	-1	-1	-1	-1	
cluster: 0

4.045999999999985	210.0	1118.0	0.01855497	1.0471953999999999	-0.5235807	-0.32173946	0.0	0.0	
4.0629999999999855	210.0	1119.0	0.01904326	1.0471953999999999	-0.5235807	-0.32173946	0.0	0.0	
4.079999999999986	210.0	1120.0	0.021972992	1.0471953999999999	-0.5584883	-0.34622517	0.0	0.0	
4.096999999999986	211.0	1123.0	0.030273900000000003	1.0471953999999999	-0.5584883	-0.34622517	0.0	0.0	
4.113999999999987	211.0	1125.0	0.04199283	1.0471953999999999	-0.59339595	-0.37134920000000005	0.0	0.0	
4.130999999999987	212.0	1127.0	0.046387427	1.0471953999999999	-0.6981189	-0.4511257000000001	0.0	0.0	
4.147999999999987	212.0	1130.0	0.04882887	1.0471953999999999	-0.7679342	-0.50860715	0.0	0.0	
4.164999999999988	213.0	1133.0	0.05224689	1.0471953999999999	-0.83774954	-0.5701673	0.0	0.0	
4.181999999999988	213.0	1136.0	0.057129778	1.0471953999999999	-0.9075648000000001	-0.6364035	0.0	0.0	
4.198999999999988	214.0	1140.0	0.061036087999999995	1.0471953999999999	-0.94247246	-0.67146987	0.0	0.0	
4.215999999999989	214.0	1143.0	0.06445411	1.0471953999999999	-0.9773801	-0.7079401	0.0	0.0	
4.232999999999989	215.0	1145.0	0.06790265	1.0471953999999999	-0.9773801	-0.7079401	0.0	0.0	
4.249999999999989	216.0	1149.0	0.07083238	1.0471953999999999	-0.9773801	-0.7079401	0.0	0.0	
4.26699999999999	216.0	1151.0	0.072297245	1.0471953999999999	-0.9075648000000001	-0.6364035	0.0	0.0	
4.28399999999999	217.0	1153.0	0.07327382	1.0471953999999999	-0.8726572	-0.6026621999999999	0.0	0.0	
4.30099999999999	218.0	1157.0	0.07376211	1.0471953999999999	-0.83774954	-0.5701673	0.0	0.0	
4.317999999999991	219.0	1160.0	0.07376211	1.0471953999999999	-0.80284184	-0.5388409000000001	0.0	0.0	
4.334999999999991	220.0	1162.0	0.0742504	1.0471953999999999	-0.7679342	-0.50860715	0.0	0.0	
4.351999999999991	221.0	1165.0	0.0742504	1.0471953999999999	-0.7679342	-0.50860715	0.0	0.0	
4.368999999999992	221.0	1168.0	0.07376211	1.0471953999999999	-0.7679342	-0.50860715	0.0	0.0	
4.385999999999992	222.0	1170.0	0.07376211	1.0471953999999999	-0.7679342	-0.50860715	0.0	0.0	
4.4029999999999925	222.0	1172.0	0.07180896	1.0471953999999999	-0.80284184	-0.5388409000000001	0.0	0.0	
4.419999999999993	223.0	1172.0	0.060547800000000006	1.0471953999999999	-0.80284184	-0.5388409000000001	0.0	0.0	
4.436999999999993	223.0	1173.0	0.042481117	1.0471953999999999	-0.83774954	-0.5701673	0.0	0.0	
cluster: 1

4.4539999999999935	-1	-1	0.0	-1	-1	-1	-1	-1	
4.470999999999994	-1	-1	0.0	-1	-1	-1	-1	-1	
4.487999999999994	-1	-1	0.0	-1	-1	-1	-1	-1	
4.504999999999995	-1	-1	0.0	-1	-1	-1	-1	-1	
4.521999999999995	-1	-1	0.0	-1	-1	-1	-1	-1	
4.538999999999995	-1	-1	0.0	-1	-1	-1	-1	-1	
4.555999999999996	-1	-1	0.0	-1	-1	-1	-1	-1	
4.572999999999996	-1	-1	0.0	-1	-1	-1	-1	-1	
4.589999999999996	-1	-1	0.0	-1	-1	-1	-1	-1	
4.606999999999997	-1	-1	0.0	-1	-1	-1	-1	-1	
4.623999999999997	-1	-1	0.0	-1	-1	-1	-1	-1	
4.640999999999997	-1	-1	0.0	-1	-1	-1	-1	-1	
4.657999999999998	-1	-1	0.0	-1	-1	-1	-1	-1	
4.674999999999998	-1	-1	0.0	-1	-1	-1	-1	-1	
4.691999999999998	-1	-1	0.0	-1	-1	-1	-1	-1	
4.708999999999999	-1	-1	0.0	-1	-1	-1	-1	-1	
4.725999999999999	-1	-1	0.0	-1	-1	-1	-1	-1	
4.742999999999999	-1	-1	0.0	-1	-1	-1	-1	-1	
cluster: 0

4.76	213.0	1120.0	0.04150454	1.0471953999999999	-0.5584883	-0.34622517	0.0	0.0	
4.777	214.0	1124.0	0.04150454	1.0471953999999999	-0.59339595	-0.37134920000000005	0.0	0.0	
4.7940000000000005	215.0	1128.0	0.042481117	1.0471953999999999	-0.6283036	-0.3971675	0.0	0.0	
4.811000000000001	216.0	1134.0	0.04492256	1.0471953999999999	-0.6981189	-0.4511257000000001	0.0	0.0	
4.828000000000001	219.0	1148.0	0.02978561	1.0471953999999999	-0.73302656	-0.4793924	0.0	0.0	
4.8450000000000015	221.0	1159.0	0.0073243305	1.0471953999999999	-0.7679342	-0.50860715	0.0	0.0	
4.862000000000002	222.0	1169.0	0.006836042	1.0471953999999999	-0.7679342	-0.50860715	0.0	0.0	
cluster: 1

4.879000000000002	-1	-1	0.0	-1	-1	-1	-1	-1	
4.896000000000003	-1	-1	0.0	-1	-1	-1	-1	-1	
4.913000000000003	-1	-1	0.0	-1	-1	-1	-1	-1	
4.930000000000003	-1	-1	0.0	-1	-1	-1	-1	-1	
4.947000000000004	-1	-1	0.0	-1	-1	-1	-1	-1	
4.964000000000004	-1	-1	0.0	-1	-1	-1	-1	-1	
4.981000000000004	-1	-1	0.0	-1	-1	-1	-1	-1	
4.998000000000005	-1	-1	0.0	-1	-1	-1	-1	-1	
5.015000000000005	-1	-1	0.0	-1	-1	-1	-1	-1	
5.032000000000005	-1	-1	0.0	-1	-1	-1	-1	-1	
5.049000000000006	-1	-1	0.0	-1	-1	-1	-1	-1	
5.066000000000006	-1	-1	0.0	-1	-1	-1	-1	-1	
5.083000000000006	-1	-1	0.0	-1	-1	-1	-1	-1	
5.100000000000007	-1	-1	0.0	-1	-1	-1	-1	-1	
