time	x	y	pressure	tiltX	tiltY	azimuth	sidePressure	rotation	cluster
1.478999999999998	670.0	284.0	0.09280537	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	1
1.495999999999998	671.0	285.0	0.09768826	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	1
1.512999999999998	674.0	287.0	0.098664835	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	1
1.5299999999999978	675.0	288.0	0.098664835	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	1
1.5469999999999977	677.0	289.0	0.098664835	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	1
1.5639999999999976	679.0	291.0	0.098664835	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	1
1.5809999999999975	680.0	292.0	0.098664835	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	1
1.5979999999999974	682.0	294.0	0.09964141	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	1
1.6149999999999973	683.0	298.0	0.09622339	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	1
1.6319999999999972	684.0	300.0	0.06640726	1.0471953999999999	1.0123218	0.7459293	0.0	0.0	1


2.1419999999999946	670.0	283.0	0.053711757	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.1589999999999945	670.0	283.0	0.06298924	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.1759999999999944	670.0	283.0	0.0698558	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.1929999999999943	670.0	283.0	0.07327382	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.209999999999994	671.0	282.0	0.0742504	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.226999999999994	672.0	282.0	0.07522698	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.243999999999994	673.0	283.0	0.07522698	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.260999999999994	675.0	284.0	0.076203555	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.277999999999994	677.0	285.0	0.07669184	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.2949999999999937	680.0	287.0	0.076203555	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.3119999999999936	682.0	289.0	0.07180896	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.3289999999999935	683.0	291.0	0.062012665	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	0
2.3459999999999934	685.0	296.0	0.05273518	1.0471953999999999	1.0123218	0.7459293	0.0	0.0	0
2.3629999999999933	686.0	299.0	0.03808652	1.0471953999999999	1.0123218	0.7459293	0.0	0.0	0


4.028999999999985	688.0	300.0	0.042481117	1.0471953999999999	0.8726913000000001	0.6026946	0.0	0.0	0
4.045999999999985	688.0	300.0	0.04492256	1.0471953999999999	0.8726913000000001	0.6026946	0.0	0.0	0
4.0629999999999855	688.0	300.0	0.04882887	1.0471953999999999	0.8726913000000001	0.6026946	0.0	0.0	0
4.079999999999986	689.0	303.0	0.04931716	1.0471953999999999	0.8726913000000001	0.6026946	0.0	0.0	0
4.096999999999986	690.0	305.0	0.049805447	1.0471953999999999	0.8726913000000001	0.6026946	0.0	0.0	0
4.113999999999987	690.0	308.0	0.046875715	1.0471953999999999	0.8377836	0.5701984	0.0	0.0	0
4.130999999999987	691.0	313.0	0.042481117	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
4.147999999999987	691.0	316.0	0.04101625	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
4.164999999999988	690.0	320.0	0.025879301	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0


4.623999999999997	690.0	299.0	0.036621653	1.0471953999999999	0.9075989	0.63643706	0.0	0.0	1
4.640999999999997	690.0	302.0	0.046875715	1.0471953999999999	0.8726913000000001	0.6026946	0.0	0.0	1
4.657999999999998	691.0	307.0	0.05273518	1.0471953999999999	0.8726913000000001	0.6026946	0.0	0.0	1
4.674999999999998	692.0	311.0	0.055176623	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	1
4.691999999999998	692.0	315.0	0.05615319999999999	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	1
4.708999999999999	691.0	320.0	0.058594644	1.0471953999999999	0.7679683	0.5086362	0.0	0.0	1
4.725999999999999	691.0	324.0	0.060547800000000006	1.0471953999999999	0.7679683	0.5086362	0.0	0.0	1
4.742999999999999	690.0	327.0	0.061524376	1.0471953999999999	0.73306066	0.47942045	0.0	0.0	1
4.76	687.0	333.0	0.062012665	1.0471953999999999	0.73306066	0.47942045	0.0	0.0	1
4.777	686.0	336.0	0.06250095	1.0471953999999999	0.698153	0.45115286	0.0	0.0	1
4.7940000000000005	685.0	339.0	0.060547800000000006	1.0471953999999999	0.698153	0.45115286	0.0	0.0	1
4.811000000000001	684.0	342.0	0.043457694000000005	1.0471953999999999	0.6632454000000001	0.42376542	0.0	0.0	1


5.083000000000006	688.0	326.0	0.04443427	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
5.100000000000007	686.0	329.0	0.055664912000000004	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
5.117000000000007	685.0	332.0	0.055176623	1.0471953999999999	0.7679683	0.5086362	0.0	0.0	0
5.1340000000000074	682.0	337.0	0.022949569	1.0471953999999999	0.73306066	0.47942045	0.0	0.0	0


7.888000000000064	621.0	314.0	0.036133364	0.59339595	1.0472295	1.1994737	0.0	0.0	1
7.905000000000064	621.0	314.0	0.042481117	0.59339595	1.0472295	1.1994737	0.0	0.0	1
7.9220000000000645	620.0	313.0	0.04882887	0.59339595	1.0472295	1.1994737	0.0	0.0	1
7.939000000000065	619.0	313.0	0.054200045999999995	0.59339595	1.0472295	1.1994737	0.0	0.0	1
7.956000000000065	617.0	312.0	0.05664149	0.59339595	1.0472295	1.1994737	0.0	0.0	1
7.973000000000066	613.0	311.0	0.055664912000000004	0.59339595	1.0472295	1.1994737	0.0	0.0	1
7.990000000000066	608.0	311.0	0.04834058	0.59339595	1.0472295	1.1994737	0.0	0.0	1
8.007000000000065	602.0	311.0	0.02978561	0.6283036	1.0472295	1.173657	0.0	0.0	1
8.024000000000065	591.0	311.0	3.0518044e-05	0.6632113000000001	1.0472295	1.1470867	0.0	0.0	1


9.605000000000015	620.0	316.0	0.04541085	0.59339595	1.0472295	1.1994737	0.0	0.0	2
9.622000000000014	620.0	316.0	0.057129778	0.59339595	1.0472295	1.1994737	0.0	0.0	2
9.639000000000014	619.0	315.0	0.061036087999999995	0.59339595	1.0472295	1.1994737	0.0	0.0	2
9.656000000000013	618.0	314.0	0.062012665	0.59339595	1.0472295	1.1994737	0.0	0.0	2
9.673000000000012	616.0	314.0	0.065918975	0.59339595	1.0472295	1.1994737	0.0	0.0	2
9.690000000000012	612.0	313.0	0.06790265	0.6283036	1.0472295	1.173657	0.0	0.0	2
9.707000000000011	608.0	313.0	0.068390936	0.6283036	1.0472295	1.173657	0.0	0.0	2
9.72400000000001	604.0	312.0	0.0698558	0.6283036	1.0472295	1.173657	0.0	0.0	2
9.74100000000001	597.0	312.0	0.0698558	0.6283036	1.0472295	1.173657	0.0	0.0	2
9.75800000000001	591.0	312.0	0.060547800000000006	0.6632113000000001	1.0472295	1.1470867	0.0	0.0	2
9.77500000000001	586.0	313.0	0.038574807	0.6981189	1.0472295	1.1197015	0.0	0.0	2
9.792000000000009	577.0	314.0	0.035645075	0.73302656	1.0472295	1.0914361000000001	0.0	0.0	2
9.809000000000008	572.0	315.0	0.035156786	0.73302656	1.0472295	1.0914361000000001	0.0	0.0	2
9.826000000000008	567.0	316.0	0.03710994	0.80284184	1.0472295	1.03199	0.0	0.0	2
9.843000000000007	560.0	318.0	0.03710994	0.83774954	1.0472295	1.0006648	0.0	0.0	2
9.860000000000007	555.0	319.0	0.031250477	0.83774954	1.0472295	1.0006648	0.0	0.0	2
9.877000000000006	552.0	320.0	0.026855879	0.8726572	1.0472295	0.9681709000000001	0.0	0.0	2
9.894000000000005	549.0	321.0	0.025879301	0.9075648000000001	1.0472295	0.9344305	0.0	0.0	2
9.911000000000005	545.0	322.0	0.024414435	0.9075648000000001	1.0472295	0.9344305	0.0	0.0	2
9.928000000000004	543.0	323.0	0.023926146000000002	0.94247246	1.0472295	0.8993648000000001	0.0	0.0	2
9.945000000000004	541.0	323.0	0.023926146000000002	0.94247246	1.0472295	0.8993648000000001	0.0	0.0	2
9.962000000000003	539.0	324.0	0.024902723999999998	0.9773801	1.0472295	0.86289513	0.0	0.0	2
9.979000000000003	538.0	324.0	0.024414435	0.9773801	1.0472295	0.86289513	0.0	0.0	2
9.996000000000002	538.0	324.0	0.025391012	0.9773801	1.0472295	0.86289513	0.0	0.0	2
10.013000000000002	537.0	324.0	0.025391012	0.9773801	1.0472295	0.86289513	0.0	0.0	2
10.030000000000001	536.0	324.0	0.025391012	0.9773801	1.0472295	0.86289513	0.0	0.0	2
10.047	536.0	324.0	0.023926146000000002	0.9773801	1.0472295	0.86289513	0.0	0.0	2
10.064	535.0	324.0	0.01123064	0.9773801	1.0472295	0.86289513	0.0	0.0	2


10.522999999999985	517.0	325.0	0.03418021	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	2
10.539999999999985	521.0	323.0	0.039551385	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	2
10.556999999999984	525.0	321.0	0.047364004	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	2
10.573999999999984	530.0	319.0	0.05322347	1.0122877000000001	1.0472295	0.82494414	0.0	0.0	2
10.590999999999983	540.0	316.0	0.054200045999999995	0.9773801	1.0472295	0.86289513	0.0	0.0	2
10.607999999999983	548.0	314.0	0.054688334000000005	0.94247246	1.0472295	0.8993648000000001	0.0	0.0	2
10.624999999999982	555.0	313.0	0.055664912000000004	0.8726572	1.0472295	0.9681709000000001	0.0	0.0	2
10.641999999999982	567.0	311.0	0.05615319999999999	0.83774954	1.0472295	1.0006648	0.0	0.0	2
10.658999999999981	576.0	310.0	0.05664149	0.7679342	1.0472295	1.0622227	0.0	0.0	2
10.67599999999998	590.0	310.0	0.055664912000000004	0.73302656	1.0472295	1.0914361000000001	0.0	0.0	2
10.69299999999998	598.0	311.0	0.038574807	0.6632113000000001	1.0472295	1.1470867	0.0	0.0	2


10.99899999999997	619.0	317.0	0.039551385	0.45376536	1.0472295	1.2963441999999998	0.0	0.0	2
11.01599999999997	618.0	316.0	0.051270314000000004	0.45376536	1.0472295	1.2963441999999998	0.0	0.0	2
11.03299999999997	616.0	315.0	0.06347753	0.45376536	1.0472295	1.2963441999999998	0.0	0.0	2
11.049999999999969	614.0	314.0	0.07083238	0.48867299999999997	1.0472295	1.2729796	0.0	0.0	2
11.066999999999968	608.0	313.0	0.07180896	0.48867299999999997	1.0472295	1.2729796	0.0	0.0	2
11.083999999999968	602.0	313.0	0.07376211	0.48867299999999997	1.0472295	1.2729796	0.0	0.0	2
11.100999999999967	593.0	312.0	0.08206302	0.5235807	1.0472295	1.2490803999999998	0.0	0.0	2
11.117999999999967	587.0	312.0	0.091340505	0.5584883	1.0472295	1.2245963	0.0	0.0	2
11.134999999999966	581.0	312.0	0.09427024	0.59339595	1.0472295	1.1994737	0.0	0.0	2
11.151999999999965	573.0	312.0	0.094758525	0.6283036	1.0472295	1.173657	0.0	0.0	2
11.168999999999965	567.0	313.0	0.094758525	0.6632113000000001	1.0472295	1.1470867	0.0	0.0	2
11.185999999999964	562.0	314.0	0.094758525	0.73302656	1.0472295	1.0914361000000001	0.0	0.0	2
11.202999999999964	555.0	315.0	0.094758525	0.73302656	1.0472295	1.0914361000000001	0.0	0.0	2
11.219999999999963	550.0	316.0	0.09427024	0.7679342	1.0472295	1.0622227	0.0	0.0	2
11.236999999999963	544.0	318.0	0.08841077	0.80284184	1.0472295	1.03199	0.0	0.0	2
11.253999999999962	539.0	319.0	0.07376211	0.83774954	1.0472295	1.0006648	0.0	0.0	2
11.270999999999962	532.0	321.0	0.060547800000000006	0.8726572	1.0472295	0.9681709000000001	0.0	0.0	2
11.287999999999961	528.0	323.0	0.03418021	0.8726572	1.0472295	0.9681709000000001	0.0	0.0	2


12.90299999999991	509.0	325.0	0.04150454	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
12.91999999999991	508.0	324.0	0.043457694000000005	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
12.936999999999909	507.0	323.0	0.047852293	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
12.953999999999908	505.0	322.0	0.057129778	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
12.970999999999908	503.0	321.0	0.061036087999999995	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
12.987999999999907	501.0	320.0	0.061036087999999995	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.004999999999907	497.0	318.0	0.061036087999999995	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.021999999999906	494.0	317.0	0.06005951	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.038999999999906	491.0	316.0	0.05957122	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.055999999999905	487.0	315.0	0.055176623	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.072999999999904	483.0	315.0	0.054688334000000005	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.089999999999904	481.0	315.0	0.04443427	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.106999999999903	479.0	315.0	0.028320745	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.123999999999903	477.0	315.0	0.024414435	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.140999999999902	477.0	315.0	0.024902723999999998	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.157999999999902	476.0	315.0	0.024902723999999998	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.174999999999901	476.0	315.0	0.024902723999999998	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.1919999999999	476.0	315.0	0.025391012	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.2089999999999	476.0	316.0	0.028320745	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.2259999999999	477.0	316.0	0.03320363	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.242999999999899	480.0	317.0	0.040527962	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.259999999999899	482.0	317.0	0.046387427	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.276999999999898	488.0	319.0	0.04931716	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.293999999999897	492.0	321.0	0.04931716	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3


13.973999999999876	507.0	322.0	0.051758602	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
13.990999999999875	505.0	321.0	0.06396582	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.007999999999875	503.0	320.0	0.068390936	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.024999999999874	500.0	319.0	0.07132067	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.041999999999874	498.0	318.0	0.079621576	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.058999999999873	494.0	316.0	0.0830396	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.075999999999873	490.0	315.0	0.0830396	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.092999999999872	487.0	314.0	0.0830396	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.109999999999872	480.0	313.0	0.08255131	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.126999999999871	476.0	313.0	0.0830396	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.14399999999987	469.0	313.0	0.083527885	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.16099999999987	465.0	313.0	0.084016174	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.17799999999987	462.0	313.0	0.083527885	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.194999999999869	457.0	314.0	0.072785534	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3
14.211999999999868	454.0	315.0	0.036621653	1.0471953999999999	1.0472295	0.7854375	0.0	0.0	3


15.41899999999983	454.0	315.0	0.058594644	1.0471953999999999	0.7679683	0.5086362	0.0	0.0	0
15.43599999999983	454.0	315.0	0.062012665	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
15.452999999999829	454.0	315.0	0.06250095	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
15.469999999999828	453.0	316.0	0.06298924	1.0471953999999999	0.8377836	0.5701984	0.0	0.0	0
15.486999999999828	452.0	317.0	0.06298924	1.0471953999999999	0.8377836	0.5701984	0.0	0.0	0
15.503999999999827	451.0	319.0	0.06298924	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
15.520999999999827	450.0	323.0	0.06250095	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
15.537999999999826	449.0	326.0	0.061036087999999995	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
15.554999999999826	449.0	330.0	0.040527962	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
15.571999999999825	449.0	334.0	0.010254063	1.0471953999999999	0.7679683	0.5086362	0.0	0.0	0


15.843999999999816	450.0	326.0	0.04541085	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
15.860999999999816	450.0	328.0	0.04834058	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
15.877999999999815	450.0	331.0	0.058106355	1.0471953999999999	0.80287594	0.53887093	0.0	0.0	0
15.894999999999815	452.0	339.0	0.05664149	1.0471953999999999	0.7679683	0.5086362	0.0	0.0	0
15.911999999999814	453.0	345.0	0.03369192	1.0471953999999999	0.73306066	0.47942045	0.0	0.0	0


16.3539999999998	449.0	330.0	0.055664912000000004	1.0471953999999999	0.7679683	0.5086362	0.0	0.0	0
16.3709999999998	449.0	335.0	0.06640726	1.0471953999999999	0.73306066	0.47942045	0.0	0.0	0
16.3879999999998	450.0	340.0	0.07522698	1.0471953999999999	0.698153	0.45115286	0.0	0.0	0
16.4049999999998	451.0	345.0	0.07669184	1.0471953999999999	0.6632454000000001	0.42376542	0.0	0.0	0
